name,region,address
구만계곡(밀양),경남 밀양시,경남 밀양시 산내면 봉의2안길
마산로봇랜드,경남 창원시,경상남도 창원시 마산합포구 구산면 로봇랜드로 250
합천호,경남 합천군,경상남도 합천군 대병면 합천호반로
창원 성산 패총,경남 창원시,경상남도 창원시 성산구 성산패총로 137
청학동예절학교 선비서당,경남 하동군,경상남도 하동군 청암면 원묵길 60-10
창원 장미공원,경남 창원시,경남 창원시 성산구 가음동 31
거제도,경남 거제시,경상남도 거제시 거제면 거제도
산청 조식 유적,경남 산청군,경상남도 산청군 시천면 사리
삼귀해안,경남 창원시,경상남도 창원시 성산구 삼귀로 263
장춘사(함안),경남 함안군,경상남도 함안군 칠북면 북원로 110-1
예강서원,경남 김해시,경상남도 김해시 진례면 진례로311번길 107
덕천서원,경남 거창군,경상남도 거창군 거창읍 장팔길 594
남해 바래길,경남 남해군,경상남도 남해군 이동면 성남로 99
와현모래숲해변,경남 거제시,경상남도 거제시 일운면 와현해변길
홍제사(밀양),경남 밀양시,경상남도 밀양시 무안면 동부동안길 4
김해 대성동 고분군,경남 김해시,경상남도 김해시 가야의길 126
연화사(통영),경남 통영시,경상남도 통영시 욕지면 십리골길 110
모은암,경남 김해시,경상남도 김해시 생림면 마사로 36-228
거가대교,경남 거제시,경상남도 거제시 장목면 유호리
거창 동계 종택(정온선생고택),경남 거창군,경상남도 거창군 위천면 강동1길 13
관해정,경남 창원시,경상남도 창원시 마산합포구 관해정길 17
거제생태탐방로(양지암등대길),경남 거제시,경상남도 거제시 일운면 와현리 예구선착장
흥남해수욕장,경남 거제시,경상남도 거제시 장목면 흥남길
송정 솔바람해변,경남 남해군,경상남도 남해군 미조면 미송로483번길 4-69
서진주 스파랜드,경남 진주시,경상남도 진주시 명석면 진주대로 2320-31
창녕 신라 진흥왕 척경비,경남 창녕군,경상남도 창녕군 창녕읍 교상리 28-1
호암 이병철선생 생가,경남 의령군,경상남도 의령군 정곡면 호암길 22-4
덕천서원,경남 산청군,경상남도 산청군 시천면 남명로 137
남해 금산 봉수대,경남 남해군,경상남도 남해군 상주면 보리암로 691
남해 가인리 화석산지,경남 남해군,경상남도 남해군 창선면 가인리 산60-20
배내골장선휴마을,경남 양산시,경상남도 양산시 원동면 장선2길 30
함양 화림동 거연정 일원,경남 함양군,경상남도 함양군 서하면 육십령로 2582
대금산(거제),경남 거제시,경상남도 거제시 장목면
삼정자동마애불,경남 창원시,경상남도 창원시 성산구 삼정자로 79
망산공원,경남 사천시,경상남도 사천시 망산동1길 41-15
웅석봉군립공원,경남 산청군,경상남도 산청군 산청읍 웅석봉로
함양 동호정,경남 함양군,경상남도 함양군 서하면 황산리
통영항,경남 통영시,경상남도 통영시 통영해안로 234
송담서원(김해),경남 김해시,경상남도 김해시 가야로405번안길 22-9
용문사 계곡,경남 남해군,경상남도 남해군 이동면 용문사길
비토섬 가는길,경남 사천시,경상남도 사천시 용현면 종포길 242
창원 진례산성,경남 창원시,경상남도 창원시 성산구 토월동
농월정 국민관광지,경남 함양군,경상남도 함양군 안의면
금왕사,경남 남해군,경상남도 남해군 이동면 보리암로 65-23
청곡사(진주),경남 진주시,경상남도 진주시 금산면 월아산로1440번길 138
김영삼 전 대통령 생가,경남 거제시,경상남도 거제시 장목면 옥포대첩로 743-1
충무시문화동벅수,경남 통영시,경상남도 통영시 세병로 26
구천댐(구천저수지),경남 거제시,경상남도 거제시 동부면 구천리
오봉산,경남 양산시,경상남도 양산시 물금읍 원동로
유동어촌체험마을,경남 통영시,경상남도 통영시 욕지면 욕지일주로 1148-115
대법사,경남 밀양시,경상남도 밀양시 무안면 무안서로 163-158
황포돛대 노래비,경남 창원시,경상남도 창원시 진해구 남영로 373
해은사(김해),경남 김해시,경상남도 김해시 가야로405번안길 210-162
웅천왜성,경남 창원시,경상남도 창원시 진해구 남문동
한산도 망산,경남 통영시,경상남도 통영시 한산면 하소리
충무교와 통영운하,경남 통영시,경상남도 통영시 당동
충혼탑,경남 창원시,경상남도 창원시 의창구 충혼로 29
