name,region,address
신광수 다원,전남 순천시,전라남도 순천시 승주읍 선암사길 386
강진 전라병영성,전남 강진군,전라남도 강진군 병영면 병영성로 175
제암산,전남 장흥군,전라남도 장흥군 장흥읍 금산신기길 131
배중손 사당,전남 진도군,전라남도 진도군 임회면 진도대로 4212
이난영의 목포의 눈물 노래비,전남 목포시,전라남도 목포시 죽교동
땅끝송호마을,전남 해남군,전라남도 해남군 송지면 송호길 35
"여수 석보(구, 석창성지)",전남 여수시,전라남도 여수시 여천동
노화도,전남 완도군,전라남도 완도군 노화읍 노화로 813
나빌레라 문화센터,전남 나주시,전라남도 나주시 나주천1길 93
한천자연휴양림,전남 화순군,전라남도 화순군 한천면 죽헌로 719
완도 묘당도 이충무공 유적,전남 완도군,전라남도 완도군 고금면 세동84번길 86-31
빅오쇼,전남 여수시,전라남도 여수시 수정동 351-1
봉하산촌마을,전남 화순군,전라남도 화순군 도암면 봉수길 77
연곡사(구례),전남 구례군,전라남도 구례군 토지면 피아골로 774
하멜 체류지와 강진 성동리 은행나무,전남 강진군,전라남도 강진군 병영면 성동리
증도 모실길,전남 신안군,전라남도 신안군 증도면 증도 모실길
현대삼호중공업,전남 영암군,전라남도 영암군 삼호읍 대불로 93
품바발상지,전남 무안군,전라남도 무안군 일로읍 의산리
한마음공원,전남 영광군,전라남도 영광군 홍농읍 홍농로7길 24
신도해변,전남 신안군,전라남도 신안군 하의면 신도길 163
영암 영보마을,전남 영암군,전라남도 영암군 덕진면 백룡로 418
장흥 키조개마을,전남 장흥군,전라남도 장흥군 안양면 수문용곡로 107
성불사(광양),전남 광양시,전라남도 광양시 봉강면 성불로 1150-183
억불산명품테마길,전남 장흥군,전라남도 장흥군 장흥읍 우드랜드길 142
물염정,전남 화순군,전라남도 화순군 이서면 물염로 161
여수향교,전남 여수시,전라남도 여수시 군자길 46
수문해수욕장,전남 장흥군,전라남도 장흥군 안양면 수문용곡로 194
고하도 전망대 및 해안데크,전남 목포시,전라남도 목포시 고하도안길 234
외나로도,전남 고흥군,전라남도 고흥군 고흥읍 우주로
압해도,전남 신안군,전라남도 신안군 압해읍 천사로 1004
익금해수욕장,전남 고흥군,전라남도 고흥군 금산면 익금해변길 32
화순 복조리마을,전남 화순군,전라남도 화순군 백아면 복조리길 27
우이도 돈목해수욕장,전남 신안군,전라남도 신안군 도초면 돈목길 33-1
만연폭포,전남 화순군,전라남도 화순군 화순읍 안양산로
용흥사(담양),전남 담양군,전라남도 담양군 월산면 용흥사길 442
면앙정,전남 담양군,전라남도 담양군 봉산면 면앙정로 382-11
남평역(나주),전남 나주시,전라남도 나주시 남평읍 동촌로 313
삼화관광농원,전남 곡성군,전라남도 곡성군 입면 삼오삼응길 68
추월산,전남 담양군,전라남도 담양군 용면 추월산로 981
영광정유재란열부순절지,전남 영광군,전라남도 영광군 백수읍 해안로 847-8
낙안읍성,전남 순천시,전라남도 순천시 낙안면 충민길 30
향림사(순천),전남 순천시,전라남도 순천시 조비길 36
황룡강,전남 장성군,전라남도 장성군 황룡면 일산2길
능가사,전남 고흥군,전라남도 고흥군 점암면 팔봉길 21
청계동계곡,전남 곡성군,전라남도 곡성군 곡성읍 신기길 49-4
고흥 안남어촌체험마을,전남 고흥군,전라남도 고흥군 대서면 동서로 923
여자만갯벌,전남 여수시,전라남도 여수시 소라면 해넘이길 205
"섬진강두꺼비, 여행자카페 1933오후(관광두레 주민사업체)",전남 곡성군,전라남도 곡성군 곡성읍 읍내18길 6
읍리지석묘와 하마비,전남 완도군,전라남도 완도군 청산면 읍리
병풍산,전남 담양군,전남 담양군 대전면 평장리 142
완도 울모래마을,전남 완도군,전라남도 완도군 신지면 신지로582번길 84
순천역 (철도체험학습장),전남 순천시,전라남도 순천시 팔마로 135
화순 야사리 은행나무,전남 화순군,전라남도 화순군 이서면 야사은행나무길 7
홍길동 생가,전남 장성군,전라남도 장성군 황룡면 홍길동로 431
수락폭포,전남 구례군,전라남도 구례군 산동면 수락길
보성 벌교 갯벌,전남 보성군,전라남도 보성군 벌교읍 장호길 368
죽도(고흥),전남 고흥군,전라남도 고흥군 도화면
강진 백사어촌체험마을,전남 강진군,전라남도 강진군 대구면 청자해안길 253
만연산,전남 화순군,전라남도 화순군 화순읍 진각로
톱머리마을,전남 무안군,전남 무안군 망운면 피서리
자연드림파크(구례),전남 구례군,전라남도 구례군 용방면 용산로 107-73
하조도,전남 진도군,전라남도 진도군 조도면 창리길 47
우도(고흥),전남 고흥군,전라남도 고흥군 남양면 우도길
이충무공 벽파진 전첩비,전남 진도군,전라남도 진도군 고군면 벽파길 90
정응민예적지(판소리공원),전남 보성군,전라남도 보성군 회천면 영천길 9
철마공원,전남 진도군,전라남도 진도군 진도읍 철마길 17
방죽포해변,전남 여수시,전라남도 여수시 돌산읍 향일암로 804-6
주도,전남 완도군,전라남도 완도군 완도읍 군내리
