name,region,address,Latitude,Longitude
칠연의총,전북 무주군,전라북도 무주군 안성면 칠연로 608,35.8377505,127.7000862
남원 황산대첩비지,전북 남원시,전라북도 남원시 운봉읍 가산화수길 84,35.4578893,127.5616965
적상산,전북 무주군,전라북도 무주군 적상면 괴목리,35.9155505,127.7178651
익산 왕궁리 오층석탑,전북 익산시,전라북도 익산시 왕궁면 왕궁리,35.974286,127.0639906
문화공감 곳간(관광두레 주민사업체),전북 익산시,전라북도 익산시 고봉로 279,35.9569778,126.9703314
국악의 성지,전북 남원시,전라북도 남원시 운봉읍 비전길 69,35.4601672,127.5684388
진안 능길마을,전북 진안군,전라북도 진안군 동향면 능금로 193,35.8596254,127.590889
장원목장,전북 익산시,전라북도 익산시 웅포면 용골길 25,36.1308801,126.9093942
섬진강댐 물 문화관,전북 임실군,전라북도 임실군 운암면 강운로 1239,35.6063984,127.1102863
북고사(무주),전북 무주군,전라북도 무주군 무주읍 북고사길 67,36.0173274,127.6595034
구장군폭포,전북 순창군,전북 순창군 팔덕면 청계리,35.4071696,127.0687011
천호성지,전북 완주군,전라북도 완주군 비봉면 천호성지길 124,36.0380317,127.1304799
원불교중앙총부,전북 익산시,전라북도 익산시 익산대로 501,35.9713303,126.9521791
진안 은수사 청실배나무,전북 진안군,전라북도 진안군 마령면 마이산남로 406,35.7594881,127.4144972
지리산 원천마을(남원),전북 남원시,전라북도 남원시 산내면 산내원천길 33,35.4121331,127.6162667
진안 감동마을,전북 진안군,전라북도 진안군 용담면,35.9660576,127.5203765
금선폭포,전북 정읍시,전북 정읍시 내장동,35.4954377,126.9138423
무주덕유산리조트,전북 무주군,전라북도 무주군 설천면 만선로 185,35.8893667,127.7389493
부안다목적댐,전북 부안군,전라북도 부안군 변산면 부안댐로 281,35.6728263,126.5644272
다가공원,전북 전주시,전라북도 전주시 완산구 중화산동1가 150-3,35.81413,127.1378153
분옥담과 선녀탕,전북 부안군,전라북도 부안군 변산면 실상길 52,35.6417738,126.5798575
