title,location,Latitude,Longitude,stars,key_words
관덕정,제주 제주시 관덕로 19 관덕정,33.513345,126.521532,4.23,"['화려한', '옛모습', '격조높은', '편안한', '공원', '시장', '공연', '산책', '궁궐', '숨은', '경치', '유적', '휴식', '유물']"
제주광해 애월,제주 제주시 애월읍 애월해안로 867 2층,33.4876112,126.3904662,4.49,[]
공백,제주 제주시 구좌읍 동복로 83,33.5535179,126.7151174,4.42,[]
어멍횟집 성산점,제주 서귀포시 성산읍 일출로 29,33.4623581,126.9342655,4.19,"['고급진', '고급지게', '다금바리', '매운탕', '전복', '돌돔', '횟집', '향토음식', '싱싱한', '코스요리', '현지인추천', '점심특선']"
우정회센타,제주 서귀포시 중앙로54번길 32 우정횟집,33.2496545,126.5632845,4.28,"['화려한', '고급진', '깨끗한', '친절하고', '친절한', '갈치회', '시장', '고등어회', '횟집', '꽁치김밥', '가족여행', '비오는날', '싱싱한', '드라이브', '등산']"
산방식당 제주점,제주 제주시 구남로8길 10-5,33.490217,126.5360397,4.4,"['막걸리', '냉면', '갈치조림', '냉우동', '밀면', '힐링', '비오는날', '데이트', '자극적인', '재방문']"
싱계물공원,제주 제주시 한경면 신창리 1322-1,33.3433767,126.1739996,4.23,"['이국적', '공원', '해변', '풍력발전소', '일몰', '산책로', '숨은', '경치', '드라이브', '휴식', '전통적인']"
걸매생태공원,제주 서귀포시 서홍동 1207,33.2639577,126.5507293,4.23,"['화려한', '폭포', '생태공원', '벽화마을', '산책', '유채꽃', '나들이', '경치', '힐링', '봄꽃', '봄여행']"
오조해녀의집,제주 서귀포시 성산읍 한도로 141-13 오조해녀의집,33.4697179,126.9223295,4.24,"['고급진', '조그마한', '친절한', '편안한', '쾌적한', '전복죽', '해변', '문어숙회', '전복', '죽집', '가족여행', '경치', '싱싱한', '등산', '보양식']"
공천포식당,제주 서귀포시 남원읍 공천포로 89 공천포식당,33.2664055,126.6426731,4.39,"['아담한', '친절한', '분주한', '평화로운', '전복물회', '한치물회', '전복', '흑돼지', '자리물회', '숨은맛집', '나들이', '경치', '싱싱한', '자극적인']"
고집돌우럭 중문점,제주 서귀포시 일주서로 879,33.2579925,126.4167597,4.63,"['멋스러운', '모던한', '화사한', '깔끔한인테리어', '고급스러운', '통갈치구이', '전복', '돔베고기', '옥돔구이', '갈치조림', '향토음식', '가족여행', '싱싱한', '힐링', '제철음식']"
산도롱맨도롱,제주 제주시 구좌읍 해맞이해안로 2284 산도롱맨도롱,33.4968452,126.9102077,4.32,"['재미있는', '소박한', '친절한', '작은규모', '아기자기', '돔베고기', '해변', '국밥', '보말', '고기국수', '향토음식', '가족여행', '신선한', '보양식', '봄여행']"
월정리갈비밥,제주 제주시 구좌읍 월정7길 46,33.5548185,126.7969015,4.29,"['빈티지한', '모던한', '재미있는', '친절하고', '심플한', '초밥', '명이나물', '해변', '냉면', '애플망고', '핫플레이스', '재방문', '데이트', '힐링', '드라이브']"
이너프,제주 제주시 애월읍 고성8길 33 1층,33.4549314,126.4185708,4.44,[]
하례감귤체험농장,제주 서귀포시 남원읍 중산간동로 6596-3 하례감귤체험농장,33.2797717,126.6222396,4.55,"['감귤농장', '농장', '감귤체험']"
차귀도유람선,제주 제주시 한경면 노을해안로 1163,33.3089823,126.1654369,4.66,"['수상레저', '유람선', '트래킹', '제트보트', '일몰']"
산방식당,제주 서귀포시 대정읍 하모이삼로 62,33.223395,126.2543017,4.28,"['친절한', '소박한', '친절하고', '분주한', '깨끗한', '호떡', '냉면', '돔베고기', '고기국수', '밀면', '태교여행', '자극적인', '재방문', '드라이브', '나들이']"
섬마을청년회관,제주 제주시 용담삼동 1211 섬마을청년회관 달빛바다펜션 1층,33.5174185,126.4987784,4.09,[]
별방진,제주 제주시 구좌읍 하도리 3354,33.5261207,126.8843802,4.23,"['라이딩', '스쿠터', '숨겨진', '봄여행']"
해녀김밥 본점,제주 제주시 조천읍 조함해안로 490 오션그랜드 호텔 1층,33.542539,126.6652655,4.24,[]
왈종 미술관,제주 서귀포시 칠십리로214번길 30,33.2452223,126.5738961,4.28,"['아담한', '재미있는', '화려한', '소박한', '화사한', '미술관', '시장', '박물관', '산책', '폭포', '나들이', '경치', '비오는날', '힐링', '휴식']"
착한집,제주 제주시 우평로 29,33.4790366,126.4631372,4.33,"['깨끗한', '세련된', '쾌적한', '고급스러운', '고등어조림', '전복죽', '갈치', '돔베고기', '고등어회', '향토음식', '숨은맛집', '착한가격', '싱싱한', '코스요리']"
서연의집,제주 서귀포시 남원읍 위미해안로 86,33.2694372,126.6556626,4.27,"['아늑한', '아담한', '의자가편한', '분위기좋은', '작은공간', '카페', '한라봉', '해변', '스쿠터', '수국', '가족여행', '경치', '비오는날', '영화촬영지', '감귤체험']"
제주미향,제주 서귀포시 천제연로 99 제주미향,33.2550722,126.4164647,4.12,"['친절함', '친절하고', '분위기좋은', '깔끔한인테리어', '고급스러운', '성게미역국', '갈치구이', '고등어회', '갈치조림', '전복뚝배기', '향토음식', '가족여행', '재방문', '싱싱한', '경치']"
신산공원,제주 제주시 일도이동 830,33.5071976,126.5331805,4.23,"['깨끗한', '화려한', '공원', '고기국수', '귤하르방', '산책', '벚꽃명소', '나들이', '데이트', '휴식', '숨은', '봄여행']"
은희네해장국,제주 제주시 고마로13길 8,33.5085228,126.5408037,4.37,"['소박한', '친절하신', '소고기국밥', '막걸리', '고사리해장국', '아침밥', '시래기', '가족여행', '재방문', '드라이브', '등산', '감귤체험']"
서귀포유람선,"제주 서귀포시 남성중로 43 영신토산품,관광낚시선",33.2399182,126.5584194,4.57,"['신비스러운', '재미있는', '화려한', '잠수함', '제트보트', '유람선', '동굴', '폭포', '가족여행', '경치', '데이트', '등산', '신혼여행']"
베케,제주 서귀포시 효돈로 54,33.2618356,126.604857,4.42,[]
고집돌우럭 함덕점,제주 제주시 조천읍 신북로 491-9 2층,33.5437316,126.6630856,4.67,[]
제주올레길4코스,제주 서귀포시 표선면 표선리,33.3225332,126.8228665,4.23,"['흑돼지', '해변', '돌탑', '횟집', '오름', '경치', '비오는날', '휴식', '등산']"
중문해녀의집,제주 서귀포시 중문관광로 194,33.2487954,126.4198849,4.16,"['친절한', '조그마한', '소박한', '멋스러운', '깨끗한', '전복죽', '해물라면', '멍게', '죽집', '면세점', '가족여행', '경치', '싱싱한', '드라이브', '신선한']"
제주오성,제주 서귀포시 중문관광로 27,33.2556752,126.4146427,4.52,"['고급진', '아기자기', '친절한', '포근한', '고급스러운', '흑돼지', '갈치', '돌솥밥', '전복뚝배기', '오분자기', '싱싱한', '재방문', '토속음식', '데이트', '가족여행']"
애월하미,제주 제주시 애월읍 애월북서길 54,33.4662251,126.3107458,4.2,[]
제주올레길17코스,제주 제주시 도두1동,33.500359,126.4729644,4.23,"['재미있는', '조그마한', '이국적', '웅장한', '운치있는', '공원', '해변', '청보리', '시장', '계곡', '경치', '드라이브', '휴식', '산행', '등산']"
안녕협재씨 협재점,제주 제주시 한림읍 협재1길 55,33.3989739,126.2454361,4.53,[]
오복떡집,제주 제주시 동문로2길 4,33.5125519,126.526866,4.21,"['친절하고', '오메기떡', '오메기', '시장', '횟집', '떡집', '향토음식', '재방문', '전통적인']"
붉은오름,제주 서귀포시 표선면 남조로 1487-73,33.4018105,126.6753835,3.7,"['전망대', '휴양림', '삼나무숲길', '수국', '오름', '힐링', '등산', '휴식']"
서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,33.2448496,126.5709228,4.63,"['이국적', '폭포', '전복', '박물관', '두루치기', '공원', '경치', '힐링', '체험관', '유물']"
함덕깡촌흑돼지,제주 제주시 조천읍 함덕14길 2,33.5412881,126.6671156,4.18,"['아담한', '재미있는', '친절한', '편안한', '깨끗한', '흑돼지', '해변', '고기집', '근고기', '김치찌개', '숨은맛집', '힐링', '신선한', '드라이브', '재방문']"
솔향바다가든,제주 제주시 애월읍 일주서로 6113,33.456543,126.309109,4.08,"['친절했던', '낭만적인', '친절한', '전복죽', '흑돼지', '김치찌개', '해안산책로', '해물뚝배기', '싱싱한', '경치', '점심특선', '드라이브', '가족여행']"
무거버거,제주 제주시 조천읍 조함해안로 356 무거버거,33.5490079,126.6551297,4.42,"['빈티지한', '깨끗한', '분위기좋은', '햄버거', '수제버거', '캠핑', '해변', '밀크쉐이크', '핫플레이스', '경치', '오픈키친', '힐링', '신선한']"
제주올레길15코스,제주 제주시 애월읍 납읍리,33.4323416,126.3380584,4.23,"['아담한', '공원', '둘레길', '해변', '유람선', '오름', '봄꽃', '사진찍기', '전통적인', '핫플레이스']"
돈이랑 성산점,제주 서귀포시 성산읍 일출로 30 돈이랑,33.4474938,126.9160675,4.54,"['화려한', '재미있는', '친절한', '보말칼국수', '흑돼지', '김치찌개', '고기집', '근고기', '가족여행', '경치', '싱싱한', '힐링', '등산']"
신의한모,제주 제주시 애월읍 하귀14길 11-1,33.4854448,126.4080745,4.33,"['깔끔한분위기', '친절한', '고급진', '분위기좋은', '근사한', '덮밥', '튀김', '간장게장', '두부요리', '함박스테이크', '핫플레이스', '경치', '오픈키친', '자극적인', '데이트']"
제주분식,제주 제주시 귀아랑길 23 1층 제주분식,33.4914457,126.4976203,4.02,"['아담한', '깨끗한', '아기자기', '흑돼지', '떡볶이', '돈가스', '튀김', '해물라면', '향토음식', '핫플레이스', '신선한', '힐링', '착한가격']"
밥깡패,제주 제주시 한림읍 한림로4길 35,33.4101259,126.263442,4.45,"['분위기깡패', '아기자기', '분위기좋은', '소박한', '친절한', '크림파스타', '명란', '카레', '전복', '흑돼지', '핫플레이스', '재방문', '싱싱한', '드라이브', '오픈키친']"
형제도식당,제주 서귀포시 일주서로 915,33.2584326,126.4353135,4.33,"['화려한', '깨끗한', '친절한', '친절해서', '갈치', '둘레길', '해물탕', '전복', '옥돔', '가족여행', '경치', '싱싱한', '드라이브', '힐링']"
신화돌담집,제주 서귀포시 안덕면 신화역사로304번길 38,33.3066985,126.3160995,3.89,"['편안한', '흑돼지', '연탄구이', '고기집', '근고기', '꼬치구이', '가족여행', '착한가격', '싱싱한', '힐링', '커플여행']"
낙타트래킹,제주 서귀포시 표선면 번영로 2564-21,33.3726822,126.7971235,4.49,"['트래킹', '승마', '가족여행']"
영실기암,제주 서귀포시 하원동,33.326215,126.4716831,4.23,"['폭포', '국립공원', '등반코스', '철쭉', '오름', '경치', '산행', '힐링', '등산']"
팜파네,제주 제주시 애월읍 애월북서길 56-1,33.462809,126.3096777,4.23,[]
제주다원,제주 서귀포시 산록남로 1258,33.3017887,126.5095926,4.21,"['포근한', '미로', '아이스크림', '전망대', '미로공원', '녹차밭', '드라이브', '경치', '힐링', '휴식', '유기농']"
테라로사 서귀포점,제주 서귀포시 칠십리로658번길 27-16,33.2494603,126.6187916,4.47,"['빈티지한', '분위기있는', '분위기좋은', '엔틱한', '분위기깡패', '카페', '티라미수', '커피공장', '케이크', '핸드드립', '경치', '핫플레이스', '비오는날', '힐링', '신선한']"
부두식당,제주 서귀포시 대정읍 하모항구로 62 부두식당,33.2189222,126.2510744,4.24,"['친절하고', '자리물회', '회덮밥', '한치물회', '갈치조림', '방어회', '향토음식', '가족여행', '경치', '싱싱한', '제철음식']"
중문 액트몬,제주 서귀포시 중문관광로 205 코시롱빌딩 B1,33.2487954,126.4198849,4.57,[]
담다,제주 제주시 한림읍 협재4길 8 1층,33.3939189,126.2417404,4.79,[]
서귀포시립기당미술관,제주 서귀포시 남성중로153번길 15,33.2446568,126.5517975,4.53,"['개성있는', '편안한', '쾌적한', '미술관', '산책길', '박물관', '도서관', '오름', '나들이', '비오는날', '휴식', '숨은']"
미친부엌,"제주 제주시 탑동로 15 1,2층",33.5170276,126.5231102,4.56,"['친절함', '아담한', '분위기좋은', '세련된', '짬뽕', '새우튀김', '술집', '일식집', '치킨', '핫플레이스', '재방문', '싱싱한', '퓨전일식', '퓨전요리']"
상효원수목원,제주 서귀포시 산록남로 2847-37,33.3063966,126.5844191,4.29,"['아담한', '이국적', '오붓한', '신비한', '화사한', '수목원', '캠핑', '멍게비빔밥', '카라반', '식물원', '가족여행', '커플여행', '드라이브', '데이트', '나들이']"
신창 풍차해안,제주 제주시 한경면 신창리,33.3453245,126.1855263,4.23,"['낭만적인', '이국적', '근사한', '웅장한', '고즈넉한', '공원', '해변', '풍력발전소', '일몰', '바람개비', '숨은', '경치', '데이트', '드라이브', '촬영지']"
월정리 해녀식당,제주 제주시 구좌읍 해맞이해안로 434,33.5291668,126.8538817,4.03,"['재미있는', '성게비빔밥', '갈치', '해변', '해물탕', '일출', '향토음식', '경치', '싱싱한', '자극적인', '신선한']"
명랑스낵,제주 제주시 한림읍 한림로 585,33.4092824,126.2588312,4.09,"['아늑한', '빈티지한', '아담한', '깨끗한', '운치있는', 'tv방영', '분식', '떡볶이', '튀김', '흑돼지', '핫플레이스', '경치', '드라이브', '재방문', '신선한']"
천짓골식당,제주 서귀포시 중앙로41번길 4,33.2482417,126.5613677,4.29,"['화려한', '소박한', '친절한', '보쌈', '몸국', '시장', '돔베고기', '흑돼지', '향토음식', '힐링', '신선한', '재방문', '등산']"
세화민속오일시장,제주 제주시 구좌읍 세화리 1500-44,33.5259933,126.8575744,4.5,[]
보목포구,제주 서귀포시 보목포로 46,33.2392661,126.6068963,4.23,[]
칠돈가 서귀포점,제주 서귀포시 일주동로 8648 해남숯불갈비,33.2540969,126.5644997,4.03,"['친절하고', '흑돼지', '고기집', '근고기', '삼겹살', '연탄구이', '태교여행', '가족여행', '드라이브', '등산', '현지인추천']"
한림그린찡해신탕 협재금능곽지 현지인이 찾는곳,제주 제주시 한림읍 한림남1길 1,33.4127006,126.2652376,4.77,"['이국적', '분위기좋은', '소박한', '깨끗한', '해물라면', '유원지', '백숙', '공원', '계곡', '숨은맛집', '숨은', '경치', '싱싱한', '힐링']"
88버거,제주 서귀포시 동문로 63,33.2492549,126.5672067,4.2,"['햄버거', '아이스크림', '수제버거', '시장', '흑돼지', '신선한', '오픈키친', '드라이브', '재방문', '숨어있는']"
대우정,제주 제주시 서사로 152,33.498908,126.519643,4.25,"['성게미역국', '전복', '돌솥밥', '오분자기', '전복돌솥밥', '향토음식', '가족여행', '자극적인', '휴식', '유물']"
카페록록,제주 제주시 구좌읍 하도서문길 41,33.528835,126.878953,4.41,[]
마라도정기여객선,제주 서귀포시 대정읍 최남단해안로 120,33.2100551,126.2585746,4.35,"['깨끗한', '편안한', '짬뽕', '청보리', '유람선', '짜장면', '해상공원', '가족여행', '경치', '힐링']"
원당봉,제주 제주시 조천읍 신촌리 산1,33.5256504,126.6006948,4.23,"['깨끗한', '웅장한', '전망대', '둘레길', '해변', '산책로', '오름', '나들이', '경치', '힐링', '등산']"
두멩이 골목,제주 제주시 일도2동,33.5115126,126.5383639,4.23,"['재미있는', '조그마한', '소박한', '화려한', '옛모습', '시장', '벽화마을', '박물관', '승마', '산책', '숨은', '촬영지', '추억여행', '힐링', '나들이']"
벵디,제주 제주시 구좌읍 해맞이해안로 1108,33.5377667,126.8372139,4.32,"['분위기좋은', '아담한', '소박한', '화려한', '편안한', '돌문어', '뿔소라', '돈가스', '일출', '덮밥', '핫플레이스', '경치', '싱싱한', '자극적인', '휴식']"
카페공작소,제주 제주시 구좌읍 해맞이해안로 1446 카페공작소,33.5246648,126.8599306,4.48,"['아늑한', '빈티지한', '따뜻한분위기', '아기자기', '느낌있는', '한라봉', '당근케이크', '프리마켓', '해변카페', '플리마켓', '핫플레이스', '경치', '비오는날', '힐링', '드라이브']"
기억나는집,제주 서귀포시 중앙로 6,33.2451184,126.562287,4.31,"['재미있는', '친절한', '소박한', '이국적', '친절함', '폭포', '해물탕', '오분자기', '갈치조림', '전복', '가족여행', '재방문', '싱싱한', '경치', '현지인추천']"
용이식당,제주 서귀포시 중앙로79번길 9 1층,33.2511825,126.5605673,4.21,"['고급진', '분위기있는', '친절한', '아기자기', '세련된', '흑돼지', '시장', '폭포', '두루치기', '천혜향주스', '숨은맛집', '가족여행', '착한가격', '싱싱한', '현지인추천']"
쉼표,제주 제주시 한림읍 한림로 359,33.3989324,126.2421759,4.35,"['아늑한', '모던한', '분위기있는', '분위기좋은', '세련된', '카페', '흑돼지', '오메기떡', '파니니', '해변', '태교여행', '드라이브', '경치', '힐링', '촬영지']"
한성오메기떡,제주 제주시 동문로4길 9-2,33.5122057,126.527931,4.68,"['tv방영', '시장', '오메기떡', '초콜릿', '한라봉', '신선한']"
만선식당,제주 서귀포시 대정읍 하모항구로 44 만선식당,33.2178477,126.2498698,4.42,"['깨끗한', '고등어조림', '고등어회', '방어회', '횟집', '전복', '가족여행', '재방문', '싱싱한', '힐링', '신선한']"
새섬,제주 서귀포시 서귀동 산1,33.2369222,126.5627881,4.23,"['평화로운', '일몰', '항구', '산책로', '야경', '폭포', '숨은', '경치']"
제주김만복 서귀포점,제주 서귀포시 월드컵로 117,33.2390498,126.5068234,4.26,"['분위기있는', '깔끔한인테리어', '깨끗한', '컵밥', '성게미역국', '주먹밥', '김밥집', '해물라면', '피크닉', '경치', '싱싱한', '힐링', '드라이브']"
제주 하멜,제주 제주시 노형2길 51-3,33.4784616,126.4762302,4.63,"['치즈케이크', '초콜릿', '디저트', '빵집', '한라봉', '신선한']"
제주43평화공원기념관,제주 제주시 명림로 430,33.4505801,126.6181207,4.23,[]
도두후레쉬,제주 제주시 도공로 34 도두후레쉬 Dodu Fresh,33.5032414,126.4659574,4.23,[]
함덕비치랜드,제주 제주시 조천읍 함덕리 1004-3,33.5418229,126.6689754,4.23,[]
단산,제주 서귀포시 대정읍 인성리,33.243318,126.2777253,4.23,"['유채꽃', '암벽', '산책로', '동굴', '오름', '딸기체험', '경치', '산행', '등산', '숨어있는']"
신설오름,제주 제주시 고마로17길 2,33.505459,126.5416299,4.41,"['조그마한', '소박한', '화려한', '편안한', '깨끗한', '몸국', '오름', '돔베고기', '한치물회', '고기국수', '향토음식', '신선한', '토속음식', '현지인추천', '보양식']"
JDC공항면세점,제주 제주시 공항로 2,33.5063344,126.4952613,4.35,[]
연정식당,제주 제주시 신광로10길 29,33.4837719,126.4868248,3.87,"['친절한', '청국장', '고기집', '근고기', '삼겹살', '흑돼지', '드라이브', '재방문', '자극적인', '경치', '신선한']"
애월찜,제주 제주시 애월읍 애월해안로 454-5,33.4766894,126.3539357,4.24,"['평화로운', '멋스러운', '분위기좋은', '이국적', '아기자기', '해물찜', '갈비찜', '전복', '매운갈비', '찜갈비', '숨은맛집', '자극적인', '경치', '싱싱한', '드라이브']"
제주칼국수 제주해물탕,제주 서귀포시 성산읍 해맞이해안로 2690,33.4718786,126.9130109,3.95,"['분위기있는', '이국적', '분위기좋은', '친절해서', '짬뽕', '만두', '해물칼국수', '회국수', '해물탕', '힐링', '경치', '싱싱한', '드라이브', '자극적인']"
바다를본돼지,제주 제주시 한경면 판포1길 16,33.3654583,126.1979731,4.39,"['근사한', '분위기있는', '친절한', '포근한', '운치있는', '흑돼지', '젓갈', '전복', '김치찌개', '광어회', '가족여행', '경치', '싱싱한', '힐링', '점심특선']"
도순다원,제주 서귀포시 중산간서로356번길 152-41,33.272975,126.4830571,4.23,"['소박한', '호젓한', '서정적인', '편안한', '동백꽃', '억새', '산책', '녹차밭', '오름', '숨은', '경치', '힐링', '등산', '봄꽃']"
쪼끌락,제주 제주시 구좌읍 김녕로21길 21,33.5577318,126.7552547,4.32,"['따뜻한느낌', '빈티지한', '작은공간', '아기자기', '분위기좋은', '카페', '브라우니', '해변', '디저트', '횟집', '힐링', '특이한메뉴', '데이트', '드라이브', '핫플레이스']"
수두리보말칼국수,제주 서귀포시 천제연로 192,33.2515765,126.4251078,4.59,[]
성산에서 꼭 가봐야하는 곳 BEST 순덕이네 갈치조림,제주 서귀포시 성산읍 온평서로 48,33.4098171,126.8970456,4.42,"['분위기좋은', '아담한', '친절한', '돌문어', '해물탕', '갈치조림', '보말국', '전복', '향토음식', '가족여행', '경치', '싱싱한', '드라이브']"
일통이반,제주 제주시 중앙로2길 25,33.5170648,126.5221484,4.25,"['친절한', '조그마한', '깨끗한', '친절하고', '보말죽', '술집', '해물탕', '멍게', '성게알', '숨은맛집', '재방문', '싱싱한', '신선한', '현지인추천']"
파더스가든,제주 서귀포시 안덕면 병악로 44-33,33.2805107,126.3655186,4.56,[]
무등산,광주 북구 금곡동,35.1528922,126.9935468,4.17,"['조그마한', '호젓한', '편안한', '웅장한', '신비로운', '계곡', '억새', '전망대', '철쭉', '국립공원', '경치', '산행', '드라이브', '등산', '휴식']"
광주호호수생태원,광주 북구 충효동 442-6,35.1838879,127.0010315,4.11,"['고즈넉한', '화려한', '웅장한', '운치있는', '아기자기', '메타세콰이어길', '공원', '생태공원', '호수', '산책', '나들이', '데이트', '드라이브', '등산', '힐링']"
황룡친수공원,광주 광산구 선암동 241-31,35.1440096,126.7745086,3.5,"['잔디밭', '코스모스밭', '철쭉', '유채꽃', '캠핑', '피크닉', '봄꽃', '데이트', '휴식', '나들이']"
쌍암공원,광주 광산구 쌍암동,35.2177606,126.8507137,4.23,"['철쭉', '공원', '호수', '산책', '도시락', '나들이', '힐링', '피크닉']"
지산유원지,광주 동구 지호로164번길 23,35.149441,126.948277,4.35,"['전망대', '유원지', '케이블카', '보리밥집', '모노레일', '나들이', '경치', '데이트', '등산', '휴식']"
광주사직공원,광주 남구 사직길 49-1,35.1425585,126.911089,4.23,"['고즈넉한', '화려한', '소박한', '옛모습', '산책', '공원', '전망대', '공연', '야경', '나들이', '경치', '데이트', '드라이브', '힐링']"
청춘발산마을,광주 서구 천변좌로 12-16,35.1599148,126.8915225,3.7,"['소박한', '빈티지한', '재미있는', '프라이빗', '편안한', '시장', '전망대', '벽화마을', '산책', '펭귄', '핫플레이스', '데이트', '힐링', '나들이', '숨은']"
광주공원,광주 남구 중앙로107번길 15,35.1468321,126.9093969,4.23,"['아늑한', '분위기있는', '분위기좋은', '똥집', '닭발', '포장마차', '꼼장어', '공원', '비오는날', '데이트', '힐링', '휴식', '사진찍기']"
광주시립미술관,광주 북구 하서로 52,35.1808412,126.8824016,3.79,"['작은규모', '고즈넉한', '개성있는', '서정적인', '몽환적인', '미술관', '공연', '박물관', '비엔날레', '공원', '피크닉', '신선한', '데이트', '힐링', '나들이']"
광주패밀리랜드,광주 북구 우치로 677,35.223688,126.891617,4.32,"['재미있는', '화려한', '깨끗한', '공원', '놀이동산', '수영장', '동물원', '썰매', '드라이브', '가족나들이', '소풍가기', '휴식', '데이트']"
풍암저수지,광주 서구 풍암동 460,35.1279398,126.8706149,4.5,"['조그마한', '깨끗한', '화려한', '아담한', '아기자기', '저수지', '장미정원', '호수', '산책', '벚꽃명소', '나들이', '데이트', '힐링', '등산', '드라이브']"
HAGOS,광주 동구 천변우로 405-15,35.1456476,126.9143094,4.36,"['느낌있는', '모던한', '분위기있는', '분위기좋은', '빈티지한', '치킨', '불고기', '파스타', '리조또', '목살스테이크', '핫플레이스', '신선한', '데이트', '특별한날', '나들이']"
신세계백화점 광주점,광주 서구 무진대로 932 신세계백화점광주점,35.160455,126.882533,4.43,[]
중외공원,광주 북구 하서로 52,35.1808412,126.8824016,4.6,"['미술관', '홍매화', '공원', '비엔날레', '벚꽃구경', '피크닉', '봄꽃', '힐링', '유물', '나들이']"
상무초밥 상무점,광주 서구 운천로 253,35.1431591,126.8578302,4.34,"['깔끔한분위기', '고급진', '아기자기', '깨끗한', '세련된', '튀김', '메밀국수', '덮밥', '모밀', '연어초밥', '핫플레이스', '신선한', '점심특선', '재방문', '데이트']"
상무시민공원,광주 서구 상무공원로 101 5.18시민공원,35.1533792,126.8407412,4.75,"['자전거대여', '시민공원', '콘서트', '물놀이장', '공연', '휴식', '피크닉', '나들이', '체험관', '등산']"
국립광주과학관,광주 북구 첨단과기로 235,35.2296488,126.8500641,4.55,"['조그마한', '재미있는', '화려한', '웅장한', '신비한', '과학관', '체험학습', '박물관', '수영장', '물놀이장', '주말나들이', '나들이', '가족나들이', '체험관', '숨어있는']"
우치공원,광주 북구 우치로 677 우치공원 금호패밀리랜드,35.223688,126.891617,4.88,"['화려한', '공원', '놀이동산', '자동차극장', '동물원', '눈썰매장', '나들이', '데이트']"
송산유원지,광주 광산구 송산동 195,35.1588138,126.7360881,4.23,"['재미있는', '조그마한', '깨끗한', '낭만적인', '평화로운', '잔디밭', '오리배', '유원지', '산책', '공원', '주말나들이', '피크닉', '경치', '가을축제', '등산']"
5.18민주화운동기록관,광주 동구 금남로 221,35.1495769,126.9168483,4.23,"['화려한', '사격', '분수', '주먹밥', '공연', '공원', '기념일', '재방문']"
산동교친수공원,광주 북구 동림동,35.1869594,126.8665712,4.23,[]
광주예술의거리,광주 동구 궁동 78,35.1507999,126.9187439,4.23,[]
궁전제과 충장점,광주 동구 충장로 93-6,35.1476876,126.9176602,4.32,"['친절함', '분위기좋은', '고급진', '친절한', '세련된', '공룡알', '제과점', '빵집', '케이크', '바게트', '나들이', '신선한', '데이트', '자극적인', '기차여행']"
카페바리에,광주 동구 서석로7번길 14,35.1461297,126.9141899,4.38,"['아늑한', '빈티지한', '분위기있는', '분위기좋은', '심플한', '카페', '피자', '파스타', '시금치피자', '스테이크', '웰빙', '핫플레이스', '신선한', '데이트', '자극적인']"
양산호수공원,광주 북구 하서로 311,35.202626,126.8736835,4.23,"['편안한', '음악분수', '저수지', '벚꽃구경', '산책', '연꽃', '나들이', '경치', '데이트', '힐링', '휴식']"
상무지구먹자골목,광주 서구 치평동,35.1532517,126.8446191,4.23,[]
광주시민의숲,광주 북구 월출동,35.2373907,126.8650894,4.23,[]
빛고을농촌테마공원,광주 남구 양과동 1290,35.0872211,126.8803591,4.23,[]
포충사,광주 남구 포충로 767 포충사,35.0905535,126.8473533,4.23,"['잔디밭', '도시락', '유적지', '산책', '나들이', '봄꽃', '가을여행', '유물', '휴식']"
문화근린공원,광주 북구 문흥동,35.1886453,126.9262485,4.23,[]
어나더키친,광주 서구 시청로60번길 21-9 메가박스,35.1542889,126.8544333,4.53,"['빈티지한', '분위기있는', '분위기좋은', '어메리칸스타일', '고급스러운', '크림파스타', '레스토랑', '로제파스타', '필라프', '스테이크', '기념일', '싱싱한', '데이트', '특별한날', '핫플레이스']"
승촌보,광주 남구 승촌동,35.0602863,126.7737421,4.23,"['공원', '억새', '캠핑', '라이딩', '야경', '나들이', '경치', '데이트', '드라이브']"
솔밭솥밥,광주 동구 동명로 9-5 1층,35.150318,126.9226309,4.31,[]
국립광주박물관,광주 북구 하서로 110,35.1887107,126.8835323,3.88,"['화려한', '재미있는', '우아한', '신비한', '깨끗한', '체험학습', '비엔날레', '박물관', '공원', '플리마켓', '전통체험', '나들이', '가족나들이', '유물', '체험관']"
롯데백화점 광주점,광주 동구 독립로 268 롯데백화점광주점,35.154519,126.91229,4.42,[]
영미오리탕,광주 북구 경양로 126,35.1613089,126.9054729,4.2,"['친절함', '오리백숙', '오리로스', '주물럭', '오리고기', '빵집', '사진찍기', '재방문', '싱싱한', '신선한', '보양식']"
소태하늘체험농장,광주 동구 소태길 241,35.1132644,126.9554589,4.67,[]
광주사직공원전망타워,광주 남구 양림동,35.1388678,126.9145133,4.23,[]
아웃백스테이크하우스 광주광천점,광주 서구 죽봉대로 68 다나메디컬센터 2층,35.159407,126.8837926,4.47,"['아늑한', '고급진', '친절하고', '친절해서', '치킨', '주스', '생맥주', '파스타', '스테이크', '기념일', '홈메이드', '데이트', '코스요리', '특별한날']"
명화식육식당,광주 광산구 평동로 421,35.1229597,126.7224635,4.37,"['분위기좋은', '아담한', '소박한', '친절한', '편안한', '김치찌개', '국밥', '주물럭', '삼겹살', '고추장', '숨은맛집', '자극적인', '신선한', '드라이브', '비오는날']"
