address,name,keyword,latitude,longitude,areacode
부산광역시 수영구 망미배산로76번나길 15,영주암,"['관광', '인문', '역사관광지', '사찰']",35.1766545764,129.0986683346,부산
부산광역시 남구 용호동,오륙도 ,"['관광', '자연', '자연관광지', '섬']",35.0920423481,129.1269487495,부산
부산광역시 사상구 모라로219번길 173,운수사,"['관광', '인문', '역사관광지', '사찰']",35.1835827820,129.0134338969,부산
부산광역시 기장군 일광면 참샘길 124,월명사,"['관광', '인문', '역사관광지', '사찰']",35.2692436170,129.2167499529,부산
부산광역시 연제구 용호동,이기대 ,"['관광', '자연', '자연관광지', '해안절경']",35.1162451995,129.1271619566,부산
부산광역시 해운대구 좌동 1390,장산 ,"['관광', '자연', '자연관광지', '산']",35.1811053657,129.1681899430,부산
부산광역시 기장군 장안읍 장안로 482,장안사,"['관광', '인문', '역사관광지', '사찰']",35.3745682165,129.2328734022,부산
부산광역시 금정구 북문로 160,정수암,"['관광', '인문', '역사관광지', '사찰']",35.2603720514,129.0489064789,부산
부산광역시 기장군 장안읍 장안로 490-156,척판암,"['관광', '인문', '역사관광지', '사찰']",35.3760512352,129.2249379417,부산
부산광역시 기장군 철마면 임밖길 12,청량사,"['관광', '인문', '역사관광지', '사찰']",35.2390129146,129.1760737724,부산
부산광역시 동래구 충렬대로 345,충렬탑,"['관광', '인문', '건축/조형물', '기념탑/기념비/전망대']",35.2012128903,129.0961401022,부산
부산광역시 해운대구 센텀4로 15,키자니아 부산,"['관광', '인문', '체험관광지', '이색체험']",35.1698725513,129.1283131642,부산
부산광역시 영도구 전망로 24,태종대 ,"['관광', '인문', '휴양관광지', '유원지']",35.0582842405,129.0850810864,부산
부산광역시 동구 충장대로 206,팬스타부산주말원나잇크루즈,"['관광', '인문', '체험관광지', '이색체험']",35.1177630345,129.0491659191,부산
부산광역시 기장군 기장읍 용궁길 86,해동 용궁사,"['관광', '인문', '역사관광지', '사찰']",35.1882833680,129.2235599308,부산
부산광역시 금정구 두구로33번길 202,홍법사,"['관광', '인문', '역사관광지', '사찰']",35.3027517754,129.1106443769,부산
부산광역시 기장군 기장읍 동부산관광6로 59,국립부산과학관,"['문화', '인문', '문화시설', '전시관']",35.2046146711,129.2127159794,부산
부산광역시 부산진구 국악로 2,국립부산국악원,"['문화', '인문', '문화시설', '공연장']",35.1714404510,129.0542528980,부산
경상남도 진주시 진주대로 672,남부산림자원연구소,"['문화', '인문', '문화시설', '전시관']",35.1668126895,128.1066246796,부산
부산광역시 서구 구덕로 225,동아대학교 석당박물관,"['문화', '인문', '문화시설', '박물관']",35.1049250231,129.0187911335,부산
부산광역시 동래구 복천로 63,복천박물관,"['문화', '인문', '문화시설', '박물관']",35.2088924921,129.0911042192,부산
부산광역시 중구 중구로 71,부산 가톨릭센터,"['문화', '인문', '문화시설', '공연장']",35.1042141801,129.0290347066,부산
부산광역시 강서구 낙동북로 477,부산 강서문화원,"['문화', '인문', '문화시설', '문화원']",35.2122261867,128.9804693176,부산
부산광역시 금정구 체육공원로 7,부산 금정문화회관,"['문화', '인문', '문화시설', '공연장']",35.2459439575,129.0944806842,부산
부산광역시 기장군 기장읍 차성동로126번길 13-5,부산 기장도서관,"['문화', '인문', '문화시설', '도서관']",35.2497097044,129.2172810028,부산
부산광역시 동구 성북로36번길 54,부산 동구도서관,"['문화', '인문', '문화시설', '도서관']",35.1380885970,129.0524428566,부산
부산광역시 해운대구 재반로282번길 38,부산 반여도서관,"['문화', '인문', '문화시설', '도서관']",35.2020357183,129.1338451325,부산
부산광역시 해운대구 센텀동로 41,부산 스마트시티 전시관,"['문화', '인문', '문화시설', '전시관']",35.1728778149,129.1307239832,부산
부산광역시 중구 대청로126번길 12,부산 트릭아이뮤지엄,"['문화', '인문', '문화시설', '미술관/화랑']",35.1017589855,129.0336899238,부산
부산광역시 해운대구 양운로 183,부산 해운대도서관,"['문화', '인문', '문화시설', '도서관']",35.1779224038,129.1689871837,부산
부산광역시 해운대구 마린시티1로 167,부산공간화랑,"['문화', '인문', '문화시설', '미술관/화랑']",35.1576770997,129.1502004847,부산
부산광역시 북구 시랑로132번길 88,부산과학기술대학교 민속자료실,"['문화', '인문', '문화시설', '전시관']",35.1944619491,129.0042455100,부산
부산광역시 영도구 함지로79번길 6,부산광역시 영도도서관,"['문화', '인문', '문화시설', '도서관']",35.0755014082,129.0660433825,부산
부산광역시 동래구 명안로46번길 35,부산광역시립 명장도서관,"['문화', '인문', '문화시설', '도서관']",35.2008714550,129.1065697598,부산
부산광역시 부산진구 동천로 79,부산광역시립 부전도서관,"['문화', '인문', '문화시설', '도서관']",35.1558673423,129.0622192978,부산
부산광역시 사하구 승학로 247,부산광역시립 사하도서관,"['문화', '인문', '문화시설', '도서관']",35.1033496897,128.9910824750,부산
부산광역시 금정구 서부로76번길 5,부산광역시립 서동도서관,"['문화', '인문', '문화시설', '도서관']",35.2198858586,129.0994365249,부산
부산광역시 부산진구 월드컵대로 462,부산광역시립 시민도서관,"['문화', '인문', '문화시설', '도서관']",35.1828141013,129.0501640534,부산
부산광역시 연제구 고분로191번길 16,부산광역시립 연산도서관,"['문화', '인문', '문화시설', '도서관']",35.1858203215,129.1043481443,부산
부산광역시 중구 망양로193번길 146,부산광역시립 중앙도서관,"['문화', '인문', '문화시설', '도서관']",35.1099940500,129.0269458417,부산
부산광역시 중구 대청로 104,부산근대역사관,"['문화', '인문', '문화시설', '기념관']",35.1026921673,129.0311790057,부산
부산광역시 금정구 금정도서관로 33,부산금정도서관,"['문화', '인문', '문화시설', '도서관']",35.2726271087,129.0962020218,부산
부산광역시 금정구 부산대학로63번길 2,부산대학교 박물관,"['문화', '인문', '문화시설', '박물관']",35.2333923163,129.0798600805,부산
부산광역시 남구 유엔평화로76번길 1,부산문화회관,"['문화', '인문', '문화시설', '공연장']",35.1272405672,129.0933951468,부산
부산광역시 남구 유엔평화로 63,부산박물관,"['문화', '인문', '문화시설', '박물관']",35.1295542233,129.0947838516,부산
부산광역시 중구 충장대로 20,부산세관박물관,"['문화', '인문', '문화시설', '박물관']",35.1048559456,129.0383005496,부산
부산광역시 해운대구 APEC로 58,부산시립미술관,"['문화', '인문', '문화시설', '미술관/화랑']",35.1666980687,129.1370458254,부산
부산광역시 동구 자성로133번길 16,부산시민회관,"['문화', '인문', '문화시설', '공연장']",35.1388026415,129.0651972831,부산
부산광역시 북구 학사로 128,부산어촌민속관,"['문화', '인문', '문화시설', '전시관']",35.2337659545,129.0084662884,부산
부산광역시 부산진구 진남로 506,부산여자대학 차박물관,"['문화', '인문', '문화시설', '박물관']",35.1687883148,129.0729180128,부산
부산광역시 부산진구 초읍천로 113-10,부산자유회관,"['문화', '인문', '문화시설', '전시관']",35.1828751212,129.0455755619,부산
부산광역시 사상구 덕상로72번길 9,부산점자도서관,"['문화', '인문', '문화시설', '도서관']",35.1781301800,128.9898027697,부산
부산광역시 동래구 우장춘로 175,부산해양자연사박물관,"['문화', '인문', '문화시설', '박물관']",35.2219685247,129.0759940639,부산
부산광역시 사하구 낙동남로 1191,부산현대미술관,"['문화', '인문', '문화시설', '박물관']",35.1095258843,128.9425254212,부산
부산광역시 기장군 기장읍 기장해안로 216,수산과학관,"['문화', '인문', '문화시설', '전시관']",35.1915802033,129.2225932579,부산
부산광역시 금정구 금강로279번길 91,주한독일문화원 부산 분원,"['문화', '인문', '문화시설', '외국문화원']",35.2359087676,129.0834958054,부산
부산광역시 남구 유엔로157번길 10,주한인도문화원 부산,"['문화', '인문', '문화시설', '외국문화원']",35.1306818510,129.0935283742,부산
부산광역시 영도구 해양로301번길 23,해양환경공단 해양환경교육원,"['문화', '인문', '문화시설', '전시관']",35.0802260985,129.0779422192,부산
부산광역시 해운대구 해운대해변로 266,SEA LIFE 부산아쿠아리움,"['문화', '인문', '문화시설', '전시관']",35.1591965750,129.1610328343,부산
부산광역시 동래구 우장춘로 195-46,부산 동래민속예술축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.2256680580,129.0731719858,부산
부산광역시 해운대구 APEC로 55,부산 마이스페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1691116738,129.1363347095,부산
부산광역시 기장군 기장읍 기장해안로 147,부산 매직서커스 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1953128940,129.2105275371,부산
부산광역시 수영구 광안해변로 219,부산 불꽃축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1537908369,129.1184922375,부산
부산광역시 사상구 삼락동 686,부산 삼락벚꽃축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1685282437,128.9770930280,부산
부산광역시 부산진구 서면문화로 32,부산 수제맥주축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1630469443,129.0541031405,부산
부산광역시 기장군 장안읍 정관로 1133,부산 아울렛 삼거리 페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.3268069043,129.2326914133,부산
부산광역시 중구 구덕로 31,부산 원도심 스토리 투어,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.0976955253,129.0322901564,부산
부산광역시 중구 중구로 120,부산 원도심골목길축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1062251276,129.0323788050,부산
부산광역시 해운대구 APEC로 55,부산 의료기기 전시회 KIMES BUSAN 2020,"['축제/공연/행사', '인문', '공연/행사', '전시회']",35.1691116738,129.1363347095,부산
부산광역시 중구 용두산길 35-26,부산 조선통신사축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1004841098,129.0326928231,부산
부산광역시 해운대구 APEC로 55,부산 코믹월드 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1690700054,129.1359569660,부산
부산광역시 중구 용두산길 37-55,부산 토요상설 전통민속놀이마당 2019,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.1009479421,129.0324678301,부산
부산광역시 해운대구 수영강변대로 120,부산 펫팸 페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1738664834,129.1247939167,부산
부산광역시 해운대구 APEC로 55,부산 한가위 추석 선물대축제 2020,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.1691366711,129.1363402640,부산
부산광역시 서구 송도해변로 100,부산고등어축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.0768337102,129.0181252895,부산
부산광역시 동래구 문화로 80,부산공연예술축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.2118865776,129.0898542458,부산
부산광역시 해운대구 수영강변대로 120,부산국제단편영화제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1713084771,129.1269826847,부산
부산광역시 해운대구 수영강변대로 120,부산국제매직페스티벌 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1707946470,129.1270576924,부산
부산광역시 해운대구 달맞이길62번길 47,부산국제무용제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1580163619,129.1723763250,부산
부산광역시 해운대구 APEC로 55,부산국제식품대전 2020,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.1689089062,129.1356514414,부산
부산광역시 해운대구 APEC로 55,부산국제아트페어 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1689089062,129.1356514414,부산
부산광역시 해운대구 수영강변대로 120,부산국제어린이청소년영화제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1707752050,129.1270688034,부산
부산광역시 부산진구 신천대로165번길 6,부산국제연극제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1272127941,129.0934562537,부산
부산광역시 해운대구 수영강변대로 120,부산국제영화제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.1707946470,129.1270576924,부산
