address,name,keyword,latitude,longitude,areacode
광주광역시 서구 금화로 240,광주월드컵경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.1337617441,126.8749061843,경기
대전광역시 유성구 월드컵대로 32,대전월드컵경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",36.3651962068,127.3251146529,경기
울산광역시 남구 문수로 44,문수축구경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.5352867733,129.2595610237,경기
부산광역시 연제구 월드컵대로 344,부산 아시아드주경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.1902245312,129.0582325921,경기
서울특별시 마포구 월드컵로 240,서울월드컵경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.5683081417,126.8972867084,경기
부산광역시 해운대구 해운대해변로 84,수영만 요트경기장,"['레포츠', '레포츠', '수상 레포츠', '요트']",35.1609293352,129.1405651222,경기
경기도 수원시 팔달구 월드컵로 310,수원월드컵경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.2865822176,127.0369291446,경기
서울특별시 송파구 올림픽로 424,올림픽공원 경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.5209871362,127.1229758237,경기
인천광역시 미추홀구 매소홀로 618,인천문학경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.4366169207,126.6864651730,경기
인천광역시 서구 봉수대로 806,인천아시아드 주경기장 연희크리켓경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.5452400279,126.6651113190,경기
인천광역시 서구 봉수대로 806,인천아시아드주경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.5452400279,126.6651113190,경기
전라북도 전주시 덕진구 기린대로 1055,전주월드컵경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.8681289403,127.0645233665,경기
전라북도 전주시 덕진구 기린대로 451,전주종합경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.8390416554,127.1263269556,경기
강원도 정선군 북평면 오대천로 549-6,정선 알파인경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.4700819343,128.6174810108,경기
제주특별자치도 서귀포시 월드컵로 33,제주월드컵경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",33.2462886912,126.5092023235,경기
경상남도 진주시 판문오동길 100,진주소싸움경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.1760132613,128.0406607768,경기
충청북도 충주시 중앙탑면 중앙탑길 150,탄금호 국제조정경기장,"['레포츠', '레포츠', '수상 레포츠', '카약/카누']",37.0231331551,127.8619454087,경기
경기도 과천시 남태령옛길,[경기옛길 삼남길 제1길] 한양관문길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.4549257716,126.9912785657,경기
경기도 평택시 도일동,[경기옛길 삼남길 제10길] 소사원길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.0549741468,127.1072236769,경기
경기도 안양시 동안구 인덕원로30번길 14,[경기옛길 삼남길 제2길] 인덕원길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.4020038457,126.9751231900,경기
경기도 의왕시 학의동,[경기옛길 삼남길 제3길] 모락산길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.3816039027,127.0013547114,경기
경기도 수원시 장안구 경수대로,[경기옛길 삼남길 제4길] 서호천길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.3273404488,126.9845355390,경기
경기도 수원시 팔달구 수성로,[경기옛길 삼남길 제5길] 중복들길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.2818235755,126.9887614277,경기
경기도 화성시 배양동,[경기옛길 삼남길 제6길] 화성효행길 ,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.2251053471,127.0001953060,경기
경기도 화성시 안녕동,[경기옛길 삼남길 제7길] 독산성길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.2006641764,127.0251659449,경기
경기도 오산시 금암동,[경기옛길 삼남길 제8길] 오나리길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",37.1733371955,127.0483534931,경기
