address,name,keyword,latitude,longitude,areacode
서울특별시 관악구 관악로,자운암,"['관광', '인문', '역사관광지', '사찰']",37.4487397158,126.9542210004,Seoul
서울특별시 성북구 흥천사길 49-23,적조사,"['관광', '인문', '역사관광지', '사찰']",37.5983843972,127.0074230376,Seoul
서울특별시 성북구 대사관로13길 44,정법사,"['관광', '인문', '역사관광지', '사찰']",37.6015254018,126.9908800117,Seoul
서울특별시 종로구 우정국로 55,조계사,"['관광', '인문', '역사관광지', '사찰']",37.5738701204,126.9818371759,Seoul
서울특별시 은평구 진관길 73,진관사,"['관광', '인문', '역사관광지', '사찰']",37.6380064804,126.9469052095,Seoul
서울특별시 도봉구 도봉산길 92-2,천축사,"['관광', '인문', '역사관광지', '사찰']",37.6945873024,127.0188609220,Seoul
강원도 철원군 근북면 유곡로 545,철원 평화마을 서울캠핑장,"['관광', '인문', '역사관광지', '안보관광']",38.3010484790,127.3988778698,Seoul
서울특별시 동대문구 제기로31길 10-3,청량사,"['관광', '인문', '역사관광지', '사찰']",37.5881724181,127.0475974440,Seoul
서울특별시 종로구 동망산길 65,청룡사,"['관광', '인문', '역사관광지', '사찰']",37.5797478387,127.0165310697,Seoul
서울특별시 송파구 올림픽로 240,키자니아 서울,"['관광', '인문', '체험관광지', '이색체험']",37.5110683960,127.0981394766,Seoul
서울특별시 종로구 청계천로 159,팹랩 서울,"['관광', '인문', '산업관광지', '기타']",37.5692681185,126.9952249747,Seoul
서울특별시 노원구 중계로14다길 89,학도암,"['관광', '인문', '역사관광지', '사찰']",37.6519935361,127.0897584489,Seoul
서울특별시 노원구 덕릉로129가길 241,학림사,"['관광', '인문', '역사관광지', '사찰']",37.6821398057,127.0773476077,Seoul
서울특별시 동작구 현충로 210,호국지장사,"['관광', '인문', '역사관광지', '사찰']",37.4987118764,126.9645797614,Seoul
서울특별시 금천구 호암로 278,호압사,"['관광', '인문', '역사관광지', '사찰']",37.4525443140,126.9253457441,Seoul
서울특별시 강북구 화계사길 117,화계사,"['관광', '인문', '역사관광지', '사찰']",37.6326415233,127.0073220730,Seoul
서울특별시 중구 을지로 281,간송미술관,"['문화', '인문', '문화시설', '미술관/화랑']",37.5681962916,127.0103125191,Seoul
서울특별시 강남구 삼성로 29,경기여고 경운박물관,"['문화', '인문', '문화시설', '박물관']",37.4867511901,127.0656764529,Seoul
서울특별시 종로구 삼청로 30,국립현대미술관,"['문화', '인문', '문화시설', '미술관/화랑']",37.5786500878,126.9800038741,Seoul
서울특별시 마포구 홍익로3길 20,서울 아이스뮤지엄,"['문화', '인문', '문화시설', '미술관/화랑']",37.5535769574,126.9217182298,Seoul
서울특별시 중구 청계천로 86,서울 중구문화원,"['문화', '인문', '문화시설', '문화원']",37.5674348418,126.9865480402,Seoul
서울특별시 마포구 홍익로3길 20,서울 트릭아이뮤지엄,"['문화', '인문', '문화시설', '미술관/화랑']",37.5535075202,126.9216765685,Seoul
서울특별시 마포구 홍익로3길 20,서울 홍대 러브뮤지엄,"['문화', '인문', '문화시설', '미술관/화랑']",37.5535075202,126.9216765685,Seoul
서울특별시 강서구 화곡로 215,서울강서문화원,"['문화', '인문', '문화시설', '문화원']",37.5446793765,126.8437394791,Seoul
서울특별시 종로구 북촌로5길 48,서울교육박물관,"['문화', '인문', '문화시설', '박물관']",37.5797611278,126.9832368815,Seoul
서울특별시 강남구 봉은사로 406,서울국가무형문화재전수회관,"['문화', '인문', '문화시설', '문화전수시설']",37.5102008674,127.0446443698,Seoul
서울특별시 중구 퇴계로34길 28,서울남산국악당,"['문화', '인문', '문화시설', '공연장']",37.5584387906,126.9935365470,Seoul
서울특별시 송파구 삼학사로 136,서울놀이마당,"['문화', '인문', '문화시설', '공연장']",37.5094852428,127.0979478723,Seoul
서울특별시 관악구 관악로 1,서울대학교 규장각,"['문화', '인문', '문화시설', '전시관']",37.4639934641,126.9522096436,Seoul
서울특별시 관악구 관악로 1,서울대학교 박물관,"['문화', '인문', '문화시설', '박물관']",37.4639934641,126.9522096436,Seoul
서울특별시 종로구 대학로 101,서울대학교 치의학박물관,"['문화', '인문', '문화시설', '박물관']",37.5778004989,126.9974217548,Seoul
서울특별시 종로구 대학로 101,서울대학교병원 의학박물관,"['문화', '인문', '문화시설', '박물관']",37.5795614331,126.9989687866,Seoul
서울특별시 중구 세종대로 110,서울도서관,"['문화', '인문', '문화시설', '도서관']",37.5665986816,126.9783710306,Seoul
서울특별시 종로구 율곡로 102,서울돈화문국악당,"['문화', '인문', '문화시설', '공연장']",37.5772754384,126.9906473873,Seoul
서울특별시 종로구 사직로 지하 130,서울메트로미술관,"['문화', '인문', '문화시설', '미술관/화랑']",37.5758475160,126.9733323397,Seoul
서울특별시 강남구 남부순환로 3104,서울무역전시컨벤션센터,"['문화', '인문', '문화시설', '컨벤션센터']",37.4958252427,127.0715423291,Seoul
서울특별시 광진구 능동로 216,서울상상나라,"['문화', '인문', '문화시설', '박물관']",37.5498913551,127.0809066088,Seoul
서울특별시 노원구 동일로 1238,서울시립 북서울미술관,"['문화', '인문', '문화시설', '미술관/화랑']",37.6406499975,127.0668386402,Seoul
서울특별시 동대문구 서울시립대로 163,서울시립대학교박물관,"['문화', '인문', '문화시설', '박물관']",37.5836259269,127.0588409932,Seoul
서울특별시 중구 덕수궁길 61,서울시립미술관,"['문화', '인문', '문화시설', '미술관/화랑']",37.5640988876,126.9736604198,Seoul
서울특별시 종로구 인사동길 24,서울아트센터 공평갤러리,"['문화', '인문', '문화시설', '미술관/화랑']",37.5729397563,126.9864701134,Seoul
경기도 파주시 탄현면 헤이리마을길 18-61,서울액션스쿨 ,"['문화', '인문', '문화시설', '전시관']",37.7873873494,126.6947129213,Seoul
서울특별시 동대문구 약령중앙로 26,서울약령시 한의약박물관,"['문화', '인문', '문화시설', '박물관']",37.5805592349,127.0376541221,Seoul
서울특별시 마포구 증산로 14,서울에너지드림센터,"['문화', '인문', '문화시설', '전시관']",37.5630864227,126.8914679417,Seoul
서울특별시 종로구 새문안로 55,서울역사박물관,"['문화', '인문', '문화시설', '박물관']",37.5704814320,126.9710493661,Seoul
서울특별시 송파구 올림픽로 424,서울올림픽기념관,"['문화', '인문', '문화시설', '기념관']",37.5218287295,127.1243145673,Seoul
서울특별시 중구 퇴계로34길 28,서울천년타임캡슐광장,"['문화', '인문', '문화시설', '전시관']",37.5584387906,126.9935365470,Seoul
서울특별시 강남구 선릉로116길 45,서울특별시교육청 강남도서관,"['문화', '인문', '문화시설', '도서관']",37.5136338386,127.0466663104,Seoul
서울특별시 강동구 양재대로116길 57,서울특별시교육청 강동도서관,"['문화', '인문', '문화시설', '도서관']",37.5380716341,127.1435012477,Seoul
서울특별시 강남구 선릉로4길 30,서울특별시교육청 개포도서관,"['문화', '인문', '문화시설', '도서관']",37.4830515870,127.0638656117,Seoul
서울특별시 강동구 고덕로 295,서울특별시교육청 고덕평생학습관,"['문화', '인문', '문화시설', '도서관']",37.5561170235,127.1580327444,Seoul
서울특별시 구로구 고척로45길 31,서울특별시교육청 고척도서관,"['문화', '인문', '문화시설', '도서관']",37.5053563345,126.8530397360,Seoul
서울특별시 관악구 낙성대로 101,서울특별시교육청 과학전시관,"['문화', '인문', '문화시설', '전시관']",37.4688152547,126.9593644119,Seoul
서울특별시 중구 소파로 46,서울특별시교육청 과학전시관 ,"['문화', '인문', '문화시설', '전시관']",37.5545501315,126.9811600067,Seoul
서울특별시 구로구 공원로 15,서울특별시교육청 구로도서관,"['문화', '인문', '문화시설', '도서관']",37.4986522445,126.8915364159,Seoul
서울특별시 용산구 소월로 109,서울특별시교육청 남산도서관,"['문화', '인문', '문화시설', '도서관']",37.5525420492,126.9821377524,Seoul
서울특별시 노원구 동일로204길 13,서울특별시교육청 노원평생학습관,"['문화', '인문', '문화시설', '도서관']",37.6395112581,127.0677941413,Seoul
서울특별시 도봉구 삼양로 556,서울특별시교육청 도봉도서관,"['문화', '인문', '문화시설', '도서관']",37.6525337513,127.0127432348,Seoul
서울특별시 동대문구 천호대로4길 22,서울특별시교육청 동대문도서관,"['문화', '인문', '문화시설', '도서관']",37.5738542164,127.0241777625,Seoul
서울특별시 동작구 장승배기로 94,서울특별시교육청 동작도서관,"['문화', '인문', '문화시설', '도서관']",37.5059328296,126.9405206377,Seoul
서울특별시 서대문구 모래내로 412,서울특별시교육청 서대문도서관,"['문화', '인문', '문화시설', '도서관']",37.5833099553,126.9408850861,Seoul
서울특별시 송파구 동남로 263,서울특별시교육청 송파도서관,"['문화', '인문', '문화시설', '도서관']",37.4999981197,127.1348475627,Seoul
서울특별시 양천구 목동서로 113,서울특별시교육청 양천도서관,"['문화', '인문', '문화시설', '도서관']",37.5335479165,126.8762257189,Seoul
서울특별시 종로구 사직로9길 7,서울특별시교육청 어린이도서관,"['문화', '인문', '문화시설', '도서관']",37.5762890396,126.9682161266,Seoul
서울특별시 영등포구 버드나루로15길 10,서울특별시교육청 영등포평생학습관,"['문화', '인문', '문화시설', '도서관']",37.5260548983,126.9073230952,Seoul
서울특별시 용산구 두텁바위로 160,서울특별시교육청 용산도서관,"['문화', '인문', '문화시설', '도서관']",37.5519892991,126.9801268407,Seoul
서울특별시 종로구 북촌로5길 48,서울특별시교육청 정독도서관,"['문화', '인문', '문화시설', '도서관']",37.5797611278,126.9832368815,Seoul
서울특별시 종로구 사직로9길 15-14,서울특별시교육청 종로도서관,"['문화', '인문', '문화시설', '도서관']",37.5764362125,126.9664385068,Seoul
서울특별시 동대문구 무학로44길 38,선농단역사문화관,"['문화', '인문', '문화시설', '전시관']",37.5812646078,127.0320435020,Seoul
서울특별시 용산구 청파로47길 100,숙명여자대학교 정영양자수박물관,"['문화', '인문', '문화시설', '박물관']",37.5459369463,126.9645617629,Seoul
서울특별시 종로구 북촌로5길 84,아라리오 갤러리,"['문화', '인문', '문화시설', '미술관/화랑']",37.5801332551,126.9803593549,Seoul
서울특별시 중구 통일로4길 30-1,유관순기념관,"['문화', '인문', '문화시설', '기념관']",37.5644487857,126.9702718302,Seoul
서울특별시 종로구 자하문로10길 30,팔레 드 서울,"['문화', '인문', '문화시설', '미술관/화랑']",37.5792137886,126.9731933682,Seoul
