address,name,keyword,latitude,longitude,areacode
대구광역시 달성군 옥포면 용연사길 260,용연사,"['관광', '인문', '역사관광지', '사찰']",35.7482796084,128.5209476069,대구
대구광역시 달성군 가창면 헐티로 1068,운흥사,"['관광', '인문', '역사관광지', '사찰']",35.7799386583,128.6035644607,대구
대구광역시 남구 앞산순환로 574-120,은적사,"['관광', '인문', '역사관광지', '사찰']",35.8235695788,128.5897144697,대구
대구광역시 달성군 가창면 남지장사길 127,청련암,"['관광', '인문', '역사관광지', '사찰']",35.7350803422,128.6308660801,대구
대구광역시 중구 공평로 3,하늘호수,"['관광', '인문', '체험관광지', '이색체험']",35.8644234667,128.5993485966,대구
대구광역시 달성군 화원읍 천내리 516-1,화장사,"['관광', '인문', '역사관광지', '사찰']",35.8026758860,128.5019727755,대구
대구광역시 달성군 유가면 테크노대로6길 20,국립대구과학관,"['문화', '인문', '문화시설', '전시관']",35.6866661174,128.4656569452,대구
대구광역시 동구 효동로2길 10,국립대구기상과학관,"['문화', '인문', '문화시설', '전시관']",35.8791505263,128.6507908775,대구
대구광역시 수성구 청호로 321,국립대구박물관,"['문화', '인문', '문화시설', '박물관']",35.8455790962,128.6383484648,대구
대구광역시 남구 앞산순환로 478,대구 남구문화원,"['문화', '인문', '문화시설', '문화원']",35.8313073556,128.5768876060,대구
대구광역시 달서구 문화회관길 160,대구 달서문화원,"['문화', '인문', '문화시설', '문화원']",35.8435133161,128.5229809055,대구
대구광역시 북구 구암로 47,대구 북구문화원,"['문화', '인문', '문화시설', '문화원']",35.9347756378,128.5466429499,대구
대구광역시 서구 당산로 403,대구 서구문화원,"['문화', '인문', '문화시설', '문화원']",35.8728270789,128.5455336604,대구
대구광역시 동구 동부로 149,대구 아쿠아리움,"['문화', '인문', '문화시설', '전시관']",35.8780669221,128.6294594533,대구
대구광역시 중구 봉산문화길 77,대구 중구문화원,"['문화', '인문', '문화시설', '문화원']",35.8634068630,128.5965738691,대구
대구광역시 달서구 야외음악당로 180,대구 코오롱 야외음악당,"['문화', '인문', '문화시설', '공연장']",35.8510547396,128.5561555513,대구
경상북도 경산시 하양읍 하양로 13-13,대구가톨릭대학교 역사박물관,"['문화', '인문', '문화시설', '박물관']",35.9121802523,128.8075983702,대구
대구광역시 남구 앞산순환로 512,대구광역시립남부도서관,"['문화', '인문', '문화시설', '도서관']",35.8320462318,128.5807428018,대구
대구광역시 중구 공평로10길 25,대구광역시립중앙도서관,"['문화', '인문', '문화시설', '도서관']",35.8684480545,128.6017288304,대구
대구광역시 수성구 동대구로 176,대구광역시어린이회관,"['문화', '인문', '문화시설', '공연장']",35.8466898866,128.6277826972,대구
대구광역시 남구 중앙대로 219,대구교육대학교 교육박물관,"['문화', '인문', '문화시설', '박물관']",35.8527023722,128.5885637613,대구
대구광역시 북구 대동로1길 40,대구교육박물관,"['문화', '인문', '문화시설', '박물관']",35.8974255259,128.6123604195,대구
대구광역시 중구 경상감영길 67,대구근대역사관,"['문화', '인문', '문화시설', '기념관']",35.8717808158,128.5911630018,대구
경상북도 경산시 진량읍 대구대로 201,대구대학교 중앙박물관,"['문화', '인문', '문화시설', '박물관']",35.9013015834,128.8427733592,대구
대구광역시 달서구 공원순환로 201,대구문화예술회관,"['문화', '인문', '문화시설', '공연장']",35.8451165839,128.5594887553,대구
대구광역시 수성구 미술관로 40,대구미술관,"['문화', '인문', '문화시설', '미술관/화랑']",35.8270151958,128.6744124743,대구
대구광역시 북구 검단로 71-17,대구북구청소년회관 아트홀,"['문화', '인문', '문화시설', '공연장']",35.9057718708,128.6160598608,대구
대구광역시 서구 당산로 403,대구서구문화회관,"['문화', '인문', '문화시설', '공연장']",35.8728270789,128.5455336604,대구
대구광역시 중구 달성로22길 31-12,대구예술발전소,"['문화', '인문', '문화시설', '공연장']",35.8754886074,128.5845523698,대구
대구광역시 북구 호암로 15,대구오페라하우스,"['문화', '인문', '문화시설', '공연장']",35.8834739558,128.5922514697,대구
대구광역시 중구 태평로 141,대구콘서트하우스 ,"['문화', '인문', '문화시설', '공연장']",35.8758692889,128.5937071082,대구
경상남도 거제시 장목면 외포5길 34,거제 대구 수산물축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",34.9396463829,128.7194799643,대구
대구광역시 수성구 청호로 321,국립대구박물관 설맞이 문화행사 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8456846315,128.6378790585,대구
대구광역시 수성구 청호로 321,"국립대구박물관 '이영희 기증 복식, 새바람' 2019","['축제/공연/행사', '인문', '공연/행사', '전시회']",35.8489064482,128.6356847177,대구
대구광역시 달성군 다사읍 강정본길 57,달성대구현대미술제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8411652970,128.4650638527,대구
대구광역시 달서구 야외음악당로 180,대구 국제바디페인팅 페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8510547396,128.5561555513,대구
대구광역시 북구 엑스코로 10,대구 꽃박람회 2020,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.9070383402,128.6131378604,대구
대구광역시 달서구 공원순환로 216,대구 낭만한우숯불구이축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8475579725,128.5593831420,대구
대구광역시 서구 국채보상로81길 43,대구 달성토성마을 골목축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8758161670,128.5747198936,대구
대구광역시 중구 국채보상로 670,대구 제야의 타종 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8689396970,128.6034314445,대구
대구광역시 남구 중앙대로22길 269,대구 폭염탈출 신천 돗자리 음악회 2019,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.8418039173,128.6054959067,대구
대구광역시 남구 안지랑로16길 67,대구 할로윈 축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8369094686,128.5751903786,대구
대구광역시 수성구 무학로 112,대구국제재즈축제 ,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8293778245,128.6205949230,대구
대구 수성구 두산동 512,대구국제패션문화페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8294027794,128.6182979022,대구
대구광역시 수성구 유니버시아드로 180,대구국제호러페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8298096160,128.6901776754,대구
대구광역시 중구 국채보상로 537,대구단편영화제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8706531337,128.5894298526,대구
대구광역시 수성구 달구벌대로 3170,대구도시농업박람회 2019,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.8329539154,128.7015654749,대구
대구광역시 달서구 화암로 342,대구수목원 국화전시회 2019,"['축제/공연/행사', '인문', '공연/행사', '전시회']",35.7984044967,128.5210462134,대구
대구광역시 수성구 무학로 112,대구수제맥주페스티벌 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8293778245,128.6205949230,대구
대구광역시 북구 엑스코로 10,대구음식관광박람회 2019,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.9070383402,128.6131378604,대구
대구광역시 중구 태평로 141,대구음악제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8761025954,128.5937126569,대구
대구광역시 중구 서성로 6-1,옛 골목은 살아있다 - 대구 '빼앗긴 들에도 봄은 오는가' 2019,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.8671840532,128.5878634206,대구
대구광역시 달서구 앞산순환로 180,대구광역시청소년수련원,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",35.8200081984,128.5531788967,대구
대구광역시 북구 문주길 170,대구사격장,"['레포츠', '레포츠', '육상 레포츠', '사격장']",35.9113223289,128.5243483468,대구
대구광역시 수성구 청수로45길 100,대구수성구청소년수련관,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",35.8450651536,128.6322934563,대구
대구광역시 수성구 유니버시아드로 180,대구스타디움,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.8299818185,128.6901804487,대구
대구광역시 북구 고성로35길 12-1,대구시민운동장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.8816379215,128.5850938178,대구
대구광역시 북구 고성로 191,대구실내빙상장,"['레포츠', '레포츠', '육상 레포츠', '스케이트']",35.8814407694,128.5877297018,대구
경상북도 경산시 진량읍 일연로 718-42,대구컨트리클럽,"['레포츠', '레포츠', '육상 레포츠', '골프']",35.8713071617,128.8109464463,대구
대구광역시 북구 고성로 191,DGB 대구은행파크,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.8830627794,128.5861797933,대구
대구광역시 동구 도장길 10,[대구올레 팔공산 1코스] 북지장사 가는 길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.9640084797,128.6991814610,대구
대구광역시 수성구 신천동로86안길 10,[대구올레 팔공산 2코스] 한실골 가는 길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.8620267528,128.6122114188,대구
대구광역시 수성구 신천동로86안길 14-6,[대구올레 팔공산 3코스] 부인사 도보길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.8619045464,128.6123586322,대구
대구광역시 수성구 신천동로86안길 14-6,[대구올레 팔공산 4코스] 평광동 왕건길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.8619045464,128.6123586322,대구
대구광역시 수성구 신천동로86안길 14-6,[대구올레 팔공산 5코스] 구암마을 가는 길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.8619045464,128.6123586322,대구
대구광역시 수성구 신천동로86안길 14-6,[대구올레 팔공산 6코스] 단산지 가는 길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.8619045464,128.6123586322,대구
대구광역시 동구 팔공산로237길 147,[대구올레 팔공산 7코스] 폭포골 가는 길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.9875115561,128.7090715955,대구
대구광역시 동구 동화사1길 1,[대구올레 팔공산 8코스] 수태지 계곡길,"['레포츠', '레포츠', '육상 레포츠', '트래킹']",35.9931080539,128.7042246429,대구
