name,region,address
망원정지,서울 마포구,서울특별시 마포구 동교로8안길 23
맥아더 사령관 한강방어선 시찰지,서울 영등포구,서울특별시 영등포구 신길로 275
명동,서울 중구,서울특별시 중구 을지로 66
명동 남대문 북창동 다동무교동 관광특구,서울 중구,서울특별시 중구 세종대로 40
명동관광정보센터,서울 중구,서울특별시 중구 을지로 66
명성황후 조난지,서울 종로구,서울특별시 종로구 사직로 161
목멱산봉수대터,서울 중구,서울특별시 중구 남산공원길 125-72
몽마르뜨공원,서울 서초구,서울특별시 서초구 반포대로37길 59
묘각사(서울),서울 종로구,서울특별시 종로구 종로63가길 31
무궁화동산,서울 종로구,서울특별시 종로구 궁정동
무악산 동봉수대 터,서울 서대문구,서울특별시 서대문구 봉원동
무중력지대 양천,서울 양천구,서울특별시 양천구 오목로 359
문래예술공장,서울 영등포구,서울특별시 영등포구 경인로88길 5-4
문수사(서울),서울 종로구,서울특별시 종로구 비봉2길 304
문화역 서울 284,서울 중구,서울특별시 중구 통일로 1
문화철도 959,서울 구로구,서울특별시 구로구 경인로 688
미타사(강서),서울 강서구,서울특별시 강서구 개화동로13길 56-33
미타사(성동),서울 성동구,서울특별시 성동구 독서당로40길 21
미타사(성북),서울 성북구,서울특별시 성북구 보문사길 6-16
민영환 자결터,서울 종로구,서울특별시 종로구 공평동
반공 청년운동 순국 열사 기념비,서울 중구,서울특별시 중구 남산공원길 125-72
반공순국용사 위령탑,서울 영등포구,서울특별시 영등포구 신길1동 20-4
반포 서래섬,서울 서초구,서울특별시 서초구 신반포로11길 40
반포대교 달빛무지개분수,서울 서초구,서울특별시 서초구 신반포로11길 40
반포한강공원,서울 서초구,서울특별시 서초구 신반포로11길 40
방이동 생태경관 보전지역,서울 송파구,서울특별시 송파구 동남로 397
방화대교,서울 강서구,서울특별시 강서구 방화동
백련사(서울),서울 서대문구,서울특별시 서대문구 백련사길 170-43
백련사(서울),서울 강북구,서울특별시 강북구 4.19로20길 142
백마고지 3용사의 상,서울 광진구,서울특별시 광진구 능동로 216
백범김구선생상(백범 광장),서울 중구,서울특별시 중구 회현동
백사실계곡,서울 종로구,서울 종로구 부암동 115
백인제가옥,서울 종로구,서울특별시 종로구 북촌로7길 16
보광사 보광선원(서울),서울 강북구,서울특별시 강북구 삼양로145길 176
보광사(서울),서울 용산구,서울특별시 용산구 장문로15나길 6
보나장신구박물관,서울 종로구,서울특별시 종로구 인사동9길 9
보라매공원,서울 동작구,서울특별시 동작구 여의대방로20길 33
보라매안전체험관,서울 동작구,서울특별시 동작구 여의대방로20길 33
보문사(서울),서울 성북구,서울특별시 성북구 보문사길 20
보성사터,서울 종로구,서울특별시 종로구 수송동
보신각 터,서울 종로구,서울특별시 종로구 종로 54
본원정사(서울),서울 강북구,서울특별시 강북구 삼각산로 1
봉국사(서울),서울 성북구,서울특별시 성북구 정릉로 202
